"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000114867",11263.1981813441,-0.332737237503215,0.0369869738074352,-8.99606545903271,2.3395182690974e-19,1.5694046540718e-18,"EIF4G1","1981","eukaryotic translation initiation factor 4 gamma 1"
"ENSG00000055917",1782.90947703646,0.5055418950646,0.0562434893005073,8.98845184308364,2.50737296276062e-19,1.68124034236424e-18,"PUM2","23369","pumilio RNA binding family member 2"
"ENSG00000121361",51.4405648984805,-2.73779154688117,0.304639276609402,-8.98699464281971,2.54083009196793e-19,1.70289922216568e-18,"KCNJ8","3764","potassium voltage-gated channel subfamily J member 8"
"ENSG00000132563",384.550244530367,-0.872460596818457,0.0970817526893983,-8.98686491177999,2.54382999558994e-19,1.70413483977294e-18,"REEP2","51308","receptor accessory protein 2"
"ENSG00000085999",49.8295652262928,-2.88281485149225,0.32087597860772,-8.98420275646927,2.60616828789099e-19,1.74510260004259e-18,"RAD54L","8438","RAD54 like"
"ENSG00000146197",1767.68617473856,-0.534891041675937,0.0595423509960191,-8.9833712093716,2.62594778879186e-19,1.75754852457831e-18,"SCUBE3","222663","signal peptide, CUB domain and EGF like domain containing 3"
"ENSG00000125826",1254.1962422887,-0.532312906394917,0.0592767152553546,-8.98013501763379,2.70434692688327e-19,1.80919950106244e-18,"RBCK1","10616","RANBP2-type and C3HC4-type zinc finger containing 1"
"ENSG00000071051",557.534394662836,0.761660885471547,0.0848418572163043,8.97741881733791,2.77193059621473e-19,1.85357137599876e-18,"NCK2","8440","NCK adaptor protein 2"
"ENSG00000179981",298.328586397285,-1.01516557698687,0.113157566058883,-8.97125673822478,2.93150275337218e-19,1.95938719180041e-18,"TSHZ1","10194","teashirt zinc finger homeobox 1"
"ENSG00000147274",1896.30737682289,-0.515019649426,0.0574131472380153,-8.97041312316332,2.95404360108935e-19,1.97355823177039e-18,"RBMX","27316","RNA binding motif protein, X-linked"
"ENSG00000110719",1121.30348958771,0.561544462654945,0.0626304831299894,8.96599282955332,3.07497989218819e-19,2.05342336434388e-18,"TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
"ENSG00000239672",582.920816062646,-0.739032317427775,0.0824465611452041,-8.96377371187379,3.13752483267595e-19,2.09424098659321e-18,"NME1","4830","NME/NM23 nucleoside diphosphate kinase 1"
"ENSG00000116062",736.315875226424,-0.666821017392137,0.0744308849669445,-8.95892904791176,3.27847009129814e-19,2.18732875534414e-18,"MSH6","2956","mutS homolog 6"
"ENSG00000171469",711.872869940433,0.664534045937,0.0741789903778671,8.95852103879912,3.29062196039199e-19,2.19444282589399e-18,"ZNF561","93134","zinc finger protein 561"
"ENSG00000096092",163.45797583264,-1.34113709545894,0.149738353386931,-8.95653695345093,3.35035191095432e-19,2.23326487850044e-18,"TMEM14A","28978","transmembrane protein 14A"
"ENSG00000136451",724.263758193741,-0.68274538262704,0.0762488482678638,-8.95417305489705,3.42291558321915e-19,2.28060261598028e-18,"VEZF1","7716","vascular endothelial zinc finger 1"
"ENSG00000147874",406.624820492431,-0.841706730601032,0.0940561734427092,-8.94897910251182,3.58785069897874e-19,2.38941453237906e-18,"HAUS6","54801","HAUS augmin like complex subunit 6"
"ENSG00000119471",528.244166527634,-0.775502828620451,0.0866612445883739,-8.94866941161481,3.59792932910282e-19,2.39504437454008e-18,"HSDL2","84263","hydroxysteroid dehydrogenase like 2"
"ENSG00000127824",170.535107381971,-1.28151773088248,0.143284064863235,-8.94389569493083,3.75687141209283e-19,2.49971877523359e-18,"TUBA4A","7277","tubulin alpha 4a"
"ENSG00000112029",149.478568186821,-1.41354364804444,0.158087253839088,-8.94154091311648,3.83780965274905e-19,2.55242051724799e-18,"FBXO5","26271","F-box protein 5"
"ENSG00000103978",938.186622146979,0.590422606483242,0.0661064280519098,8.93139478084666,4.20671032762839e-19,2.79650414111805e-18,"TMEM87A","25963","transmembrane protein 87A"
"ENSG00000049449",6074.38152523856,-0.363395389185701,0.0406911227969161,-8.93058151772705,4.23775267579032e-19,2.81587010531099e-18,"RCN1","5954","reticulocalbin 1"
"ENSG00000176678",2190.37706325875,0.459479920831398,0.0514572024629912,8.92936068885329,4.28477715894734e-19,2.84583351818684e-18,"FOXL1","2300","forkhead box L1"
"ENSG00000005022",1759.76841062665,-0.462740784701042,0.051833215321647,-8.92749527170059,4.35762758860001e-19,2.89291510814356e-18,"SLC25A5","292","solute carrier family 25 member 5"
"ENSG00000165271",1779.66959610179,-0.500752552472224,0.0560989868351066,-8.92623166161807,4.40766934286851e-19,2.92481903535327e-18,"NOL6","65083","nucleolar protein 6"
"ENSG00000136928",1526.5376239194,0.55771404009937,0.06248627039916,8.92538531323303,4.44150363957999e-19,2.94594422322817e-18,"GABBR2","9568","gamma-aminobutyric acid type B receptor subunit 2"
"ENSG00000004478",1159.10813947809,-0.568247038568909,0.0637001158939526,-8.92065941473203,4.63520008590891e-19,3.07303548655535e-18,"FKBP4","2288","FK506 binding protein 4"
"ENSG00000114120",914.095896375688,0.631967738318178,0.0708470122788537,8.92017486680672,4.65552538284519e-19,3.08512289084408e-18,"SLC25A36","55186","solute carrier family 25 member 36"
"ENSG00000109180",1651.32864677781,0.47672429480194,0.0534510409717292,8.91889636076657,4.70957839231852e-19,3.11954006049395e-18,"OCIAD1","54940","OCIA domain containing 1"
"ENSG00000139636",661.80705423194,0.69550532113439,0.0780016784292188,8.91654301728281,4.8106994494682e-19,3.18508933002077e-18,"LMBR1L","55716","limb development membrane protein 1 like"
"ENSG00000090971",565.084782280204,0.745012575153184,0.0835605567655803,8.91584024796811,4.84131058440686e-19,3.20391717076733e-18,"NAT14","57106","N-acetyltransferase 14 (putative)"
"ENSG00000152601",3465.43561383912,-0.464726491391525,0.0521314489772253,-8.91451322587542,4.89963847934173e-19,3.24106247345325e-18,"MBNL1","4154","muscleblind like splicing regulator 1"
"ENSG00000104142",1155.15263728426,0.625113330360466,0.0701337977276857,8.91315386609528,4.96010749229089e-19,3.27959014003514e-18,"VPS18","57617","VPS18, CORVET/HOPS core subunit"
"ENSG00000126804",657.318059456386,0.697555469885243,0.0782657980431085,8.9126475079323,4.98282000278691e-19,3.29313009870285e-18,"ZBTB1","22890","zinc finger and BTB domain containing 1"
"ENSG00000067208",676.431260892953,-0.768878964574253,0.0862697339157226,-8.91249954851345,4.98947604335189e-19,3.29605100524071e-18,"EVI5","7813","ecotropic viral integration site 5"
"ENSG00000115840",286.57827700279,-1.0619295077818,0.119212465330994,-8.90787305533314,5.20209136427708e-19,3.43496516696754e-18,"SLC25A12","8604","solute carrier family 25 member 12"
"ENSG00000144815",996.653273288525,-0.588359964777357,0.0660552716455131,-8.90708568931185,5.23915628537285e-19,3.45789007316727e-18,"NXPE3","91775","neurexophilin and PC-esterase domain family member 3"
"ENSG00000142089",3186.12059021845,0.438434629520001,0.0492359507267616,8.90476619316493,5.34986853821863e-19,3.52938059607279e-18,"IFITM3","10410","interferon induced transmembrane protein 3"
"ENSG00000059145",392.927235430286,0.870845787746929,0.0978019816162801,8.90417324225226,5.37853971781542e-19,3.54670775665162e-18,"UNKL","64718","unkempt family like zinc finger"
"ENSG00000162772",188.3531387419,1.32925535623139,0.149317126409045,8.90222969192412,5.47358523618276e-19,3.60776830102243e-18,"ATF3","467","activating transcription factor 3"
"ENSG00000186111",2617.64862608013,0.460708847321739,0.0518044797719354,8.89322408698954,5.93609367572585e-19,3.910869405134e-18,"PIP5K1C","23396","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma"
"ENSG00000197535",1935.32226712238,-0.488118194153721,0.0549283744239438,-8.88644893049931,6.30930340473418e-19,4.15489336813996e-18,"MYO5A","4644","myosin VA"
"ENSG00000186635",1378.20274767947,0.528635047438411,0.0594944544537605,8.88545079187624,6.36621010397369e-19,4.19049595856919e-18,"ARAP1","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"ENSG00000173542",1185.93741569089,0.553397635329775,0.0623126459693196,8.88098437678681,6.62712621495227e-19,4.36029402481993e-18,"MOB1B","92597","MOB kinase activator 1B"
"ENSG00000029364",1946.13234144968,0.479814369497656,0.0540358458727296,8.8795569264847,6.71272049411288e-19,4.41463965382578e-18,"SLC39A9","55334","solute carrier family 39 member 9"
"ENSG00000131791",699.607480970168,0.670280520345466,0.075512037130626,8.87647249121313,6.90141932582652e-19,4.5367135603939e-18,"PRKAB2","5565","protein kinase AMP-activated non-catalytic subunit beta 2"
"ENSG00000170145",1016.12788907531,0.603504762782283,0.0680566396290935,8.86768383028262,7.46830203838768e-19,4.9071705502344e-18,"SIK2","23235","salt inducible kinase 2"
"ENSG00000111875",241.722247761554,-1.09957626234968,0.124022910079331,-8.86591244832374,7.58800830340031e-19,4.98360367092308e-18,"ASF1A","25842","anti-silencing function 1A histone chaperone"
"ENSG00000114982",835.437083472498,-0.632683474467389,0.0713951030883417,-8.86172086178697,7.87886731708971e-19,5.17232723916562e-18,"KANSL3","55683","KAT8 regulatory NSL complex subunit 3"
"ENSG00000137494",377.990673635694,0.89808352534839,0.101357365118478,8.86056503440681,7.96099038825738e-19,5.22391257088768e-18,"ANKRD42","338699","ankyrin repeat domain 42"
"ENSG00000005108",44.1708787387906,4.7772602700662,0.539192153145316,8.86003299973599,7.99907576406357e-19,5.24656780644276e-18,"THSD7A","221981","thrombospondin type 1 domain containing 7A"
"ENSG00000141503",2117.63772883081,0.444965784817542,0.0502241937734918,8.85959039630008,8.03089634552656e-19,5.26509565571043e-18,"MINK1","50488","misshapen like kinase 1"
"ENSG00000141504",538.24546621445,0.799130925435367,0.090204232249595,8.85912895111366,8.06420466443734e-19,5.28458196284916e-18,"SAT2","112483","spermidine/spermine N1-acetyltransferase family member 2"
"ENSG00000162441",292.967656286429,-0.97254027045095,0.109782577587421,-8.85878517177746,8.08910821523334e-19,5.29854563893818e-18,"LZIC","84328","leucine zipper and CTNNBIP1 domain containing"
"ENSG00000129680",437.703042748493,-0.838258196662252,0.0946502655076571,-8.85637448734296,8.2658862060361e-19,5.41193384738161e-18,"MAP7D3","79649","MAP7 domain containing 3"
"ENSG00000134470",165.982628505609,1.36298739571413,0.153932900728846,8.85442546239703,8.41159535876153e-19,5.50488864997458e-18,"IL15RA","3601","interleukin 15 receptor subunit alpha"
"ENSG00000143815",605.256037059552,-0.736066320696477,0.0831385672442366,-8.85348815952206,8.48256866459244e-19,5.54887248019367e-18,"LBR","3930","lamin B receptor"
"ENSG00000103222",4863.73279895327,0.389045709259552,0.0439458507226857,8.85284282501601,8.53177737544161e-19,5.57858628923063e-18,"ABCC1","4363","ATP binding cassette subfamily C member 1"
"ENSG00000168807",1517.85116947287,-0.513005243193296,0.0579694635166612,-8.84957720966059,8.78514680282432e-19,5.74170703237361e-18,"SNTB2","6645","syntrophin beta 2"
"ENSG00000165156",590.016655997702,-0.719065266610774,0.0812602676922596,-8.84891579897254,8.83736153379079e-19,5.77327279632131e-18,"ZHX1","11244","zinc fingers and homeoboxes 1"
"ENSG00000184602",363.887195479689,-0.886222529553368,0.100154813951272,-8.84852654196474,8.86823438699938e-19,5.79087454123159e-18,"SNN","8303","stannin"
"ENSG00000182261",43.2089584488167,-3.20021801521698,0.362035850311987,-8.83950584578616,9.61428802580257e-19,6.27526027122579e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000049192",260.89778959506,-1.16860855490929,0.132318005579063,-8.8318180870027,1.02987843654339e-18,6.71905639565138e-18,"ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6"
"ENSG00000170955",1174.9011220335,-0.547371408139238,0.061985936065435,-8.8305742057587,1.04139710569402e-18,6.79119935562765e-18,"CAVIN3","112464","caveolae associated protein 3"
"ENSG00000196365",1471.31191529607,-0.524355270598837,0.0593898569251519,-8.82903744421667,1.05580375343471e-18,6.88210336935904e-18,"LONP1","9361","lon peptidase 1, mitochondrial"
"ENSG00000070214",696.011952535943,0.69238005394801,0.0784242780762896,8.82864427868212,1.05952106529989e-18,6.90328092855426e-18,"SLC44A1","23446","solute carrier family 44 member 1"
"ENSG00000145012",2799.29440053653,-0.583801870343099,0.0661989088249437,-8.81890473280918,1.1558472616169e-18,7.52756382753421e-18,"LPP","4026","LIM domain containing preferred translocation partner in lipoma"
"ENSG00000172115",1936.07943409259,-0.489525780071517,0.0555116479923547,-8.81843356801326,1.16072036450795e-18,7.55596145411581e-18,"CYCS","54205","cytochrome c, somatic"
"ENSG00000169715",1708.07849182068,0.528790954259277,0.0599777724749152,8.81644870156583,1.18147294225691e-18,7.68765925959486e-18,"MT1E","4493","metallothionein 1E"
"ENSG00000157954",1625.22012772813,0.484675792299948,0.0550126152418625,8.81026633925827,1.24848868017225e-18,8.12013511402412e-18,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"ENSG00000224470",897.241188321648,0.61764057845567,0.0701211404876808,8.80819356559354,1.27178686613743e-18,8.26801712974567e-18,"ATXN1L","342371","ataxin 1 like"
"ENSG00000023734",2991.91487161239,-0.445573389925254,0.0505939500257406,-8.80685120846584,1.28710362976395e-18,8.36336682967862e-18,"STRAP","11171","serine/threonine kinase receptor associated protein"
"ENSG00000166886",1112.90177909797,0.686271734323093,0.0779251300291502,8.80680897248901,1.28758850159729e-18,8.36336682967862e-18,"NAB2","4665","NGFI-A binding protein 2"
"ENSG00000153714",383.163094899981,0.875854055361411,0.0994564599091875,8.80640690570671,1.29221329667012e-18,8.38970906005473e-18,"LURAP1L","286343","leucine rich adaptor protein 1 like"
"ENSG00000115540",324.872546317055,-0.986530515719629,0.112145157903503,-8.79690692101482,1.4063886935771e-18,9.12697338878879e-18,"MOB4","25843","MOB family member 4, phocein"
"ENSG00000109133",1023.4744452088,0.612185020538748,0.0696039950897456,8.79525693531545,1.42721021138064e-18,9.25802116871828e-18,"TMEM33","55161","transmembrane protein 33"
"ENSG00000163053",78.494945961489,1.97554336970705,0.224695385403591,8.79209586862959,1.46795424026355e-18,9.51557791476211e-18,"SLC16A14","151473","solute carrier family 16 member 14"
"ENSG00000068438",544.97202773904,-0.760265678873132,0.0864716852156921,-8.79207658526315,1.46820628159649e-18,9.51557791476211e-18,"FTSJ1","24140","FtsJ RNA methyltransferase homolog 1"
"ENSG00000167555",348.657701087411,0.967961387983341,0.110223142685909,8.78183441694851,1.60829742917905e-18,1.04189395653806e-17,"ZNF528","84436","zinc finger protein 528"
"ENSG00000116793",589.635373449084,0.769415584120795,0.0876370536863889,8.77956927755884,1.64101886598691e-18,1.06262460663072e-17,"PHTF1","10745","putative homeodomain transcription factor 1"
"ENSG00000165934",1156.52846637499,-0.55283296883932,0.0629837208115036,-8.77739456666632,1.6730522501471e-18,1.08289170235696e-17,"CPSF2","53981","cleavage and polyadenylation specific factor 2"
"ENSG00000205155",263.141937940831,1.03903315296239,0.11838025300604,8.77708170558969,1.67771119944722e-18,1.0854305380796e-17,"PSENEN","55851","presenilin enhancer gamma-secretase subunit"
"ENSG00000203950",676.464933781985,0.700381544405819,0.0798066607381108,8.77597857031198,1.69424091862418e-18,1.09564382003875e-17,"RTL8A","26071","retrotransposon Gag like 8A"
"ENSG00000189410",331.389386693001,-0.975000978930988,0.111101030987699,-8.77580496115231,1.69685693726611e-18,1.09685427813281e-17,"SH2D5","400745","SH2 domain containing 5"
"ENSG00000143436",288.232494514608,-0.961842345627989,0.109608445226682,-8.77525763310293,1.70513045322529e-18,1.10171909774811e-17,"MRPL9","65005","mitochondrial ribosomal protein L9"
"ENSG00000145390",521.060382205402,-0.764462703359462,0.0871483413979093,-8.77197076957567,1.7556598468655e-18,1.13387006236213e-17,"USP53","54532","ubiquitin specific peptidase 53"
"ENSG00000120885",8117.18965123404,0.420714989566349,0.0479638631527378,8.77149924781099,1.76302885765501e-18,1.13813049952342e-17,"CLU","1191","clusterin"
"ENSG00000116521",1615.60152104682,0.526642883026614,0.060043672995106,8.7709971218706,1.77090973665173e-18,1.14271749994629e-17,"SCAMP3","10067","secretory carrier membrane protein 3"
"ENSG00000156875",930.025079594941,0.634475954316204,0.0723606889356953,8.76824092816533,1.81479181773535e-18,1.17052086694896e-17,"MFSD14A","64645","major facilitator superfamily domain containing 14A"
"ENSG00000149547",2510.47314998831,0.481112136280688,0.0549277761967811,8.75899534976773,1.96998245345151e-18,1.27006130354192e-17,"EI24","9538","EI24, autophagy associated transmembrane protein"
"ENSG00000110911",599.323970705628,-0.706406272129914,0.0806735643302239,-8.75635380678554,2.0166800888299e-18,1.29959908828925e-17,"SLC11A2","4891","solute carrier family 11 member 2"
"ENSG00000108669",334.487427273618,0.968711983966294,0.110632618896024,8.75611545340641,2.02094711497504e-18,1.30177965823873e-17,"CYTH1","9267","cytohesin 1"
"ENSG00000099783",3354.80336718706,-0.379050201025592,0.0432918932070926,-8.75568548624921,2.02866698813251e-18,1.30618147973337e-17,"HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"ENSG00000165102",2205.18186016525,0.433713206764615,0.0495493541919303,8.75315559279781,2.07468340352987e-18,1.33522637559927e-17,"HGSNAT","138050","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSG00000101557",1772.97658996374,-0.458801832190048,0.0524230239987379,-8.75191465874028,2.09763009989161e-18,1.34940516858152e-17,"USP14","9097","ubiquitin specific peptidase 14"
"ENSG00000187951",56.0463120857377,-2.40946140466271,0.275321019625551,-8.75146186782137,2.10606512278815e-18,1.35424030452233e-17,"ARHGAP11B","89839","Rho GTPase activating protein 11B"
"ENSG00000230453",67.8136580133658,-2.13641554737053,0.244127450884596,-8.75123030871469,2.11039176250666e-18,1.35643060601061e-17,"ANKRD18B","441459","ankyrin repeat domain 18B"
"ENSG00000139668",482.191233558981,-0.761595556257317,0.0870517782069289,-8.74876506769276,2.15700195611197e-18,1.38578443021701e-17,"WDFY2","115825","WD repeat and FYVE domain containing 2"
"ENSG00000117523",5053.46047674309,0.386326092362633,0.044158154506114,8.7486919841531,2.15839914574579e-18,1.38607784793035e-17,"PRRC2C","23215","proline rich coiled-coil 2C"
"ENSG00000126107",815.883719599592,-0.640007223722967,0.0732644663976178,-8.73557476348148,2.42420308209519e-18,1.55609342438671e-17,"HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3"
"ENSG00000115353",50.0429620001663,2.88915296182561,0.330806367542517,8.73366792570666,2.46544243492782e-18,1.58187595150049e-17,"TACR1","6869","tachykinin receptor 1"
"ENSG00000108797",1269.18823404904,-0.513339030440481,0.0587851183675204,-8.73246571064331,2.4917980822045e-18,1.59809051938772e-17,"CNTNAP1","8506","contactin associated protein 1"
"ENSG00000139644",10613.9588514378,0.325997064843188,0.037333741055705,8.73196887386062,2.50277108498938e-18,1.60442976296536e-17,"TMBIM6","7009","transmembrane BAX inhibitor motif containing 6"
"ENSG00000171680",427.118705593219,0.840544674638762,0.0963104562916833,8.72744982219906,2.6047936309123e-18,1.6691064579298e-17,"PLEKHG5","57449","pleckstrin homology and RhoGEF domain containing G5"
"ENSG00000156030",561.042020607057,-0.77862346934627,0.0892241858500639,-8.72659651559838,2.62451375315939e-18,1.68101189457032e-17,"ELMSAN1","91748","ELM2 and Myb/SANT domain containing 1"
"ENSG00000256269",360.046147759123,-0.886905000387297,0.101667483465109,-8.72358565550281,2.69528036154838e-18,1.72558826970026e-17,"HMBS","3145","hydroxymethylbilane synthase"
"ENSG00000104805",3943.48555572637,0.401676976209598,0.0460724091395129,8.71838446722573,2.82199299767598e-18,1.80592847589008e-17,"NUCB1","4924","nucleobindin 1"
"ENSG00000048649",1446.7528729647,0.495003148510766,0.0567832365680185,8.71741694254818,2.84620461441729e-18,1.8206321010105e-17,"RSF1","51773","remodeling and spacing factor 1"
"ENSG00000164068",715.568257253497,0.735838145290911,0.0844214332823038,8.71624795601706,2.87573139822065e-18,1.83872144672347e-17,"RNF123","63891","ring finger protein 123"
"ENSG00000103034",339.219279119036,0.926242242068115,0.106327215127246,8.7112433158307,3.00559731799209e-18,1.92092338562738e-17,"NDRG4","65009","NDRG family member 4"
"ENSG00000151458",1225.65016338676,0.579614431881187,0.0665395906670961,8.71082052159072,3.01683005751692e-18,1.92726664012503e-17,"ANKRD50","57182","ankyrin repeat domain 50"
"ENSG00000183576",620.358780693709,-0.714617461538589,0.0821317316196792,-8.7008692918799,3.29351439019194e-18,2.10311157203851e-17,"SETD3","84193","SET domain containing 3"
"ENSG00000131351",82.7462984632395,-1.92429203430939,0.221206798227095,-8.69906372558169,3.3463357748636e-18,2.13591583585707e-17,"HAUS8","93323","HAUS augmin like complex subunit 8"
"ENSG00000101298",355.139995384923,-0.886230993714187,0.101921642682287,-8.69521889945168,3.46161776007757e-18,2.20793805617701e-17,"SNPH","9751","syntaphilin"
"ENSG00000102359",1060.31174832342,0.576852575471821,0.0663414897093023,8.69520081625383,3.46216911916479e-18,2.20793805617701e-17,"SRPX2","27286","sushi repeat containing protein, X-linked 2"
"ENSG00000117593",411.596156971702,-0.80763266107877,0.0928925096052149,-8.69427109366664,3.49063360827021e-18,2.22512794630996e-17,"DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial"
"ENSG00000185909",431.144093719096,0.860444970517311,0.0990314143412309,8.6886062997393,3.66912800226111e-18,2.33789920005725e-17,"KLHDC8B","200942","kelch domain containing 8B"
"ENSG00000094880",480.561927043917,-0.800689557161115,0.0921553188211171,-8.68847905258008,3.6732392620748e-18,2.33950735715032e-17,"CDC23","8697","cell division cycle 23"
"ENSG00000169992",1983.82307067091,0.463807290681984,0.0533932357121931,8.68663014135453,3.73349184432884e-18,2.37685541260123e-17,"NLGN2","57555","neuroligin 2"
"ENSG00000173210",3327.91218151663,0.386876531107289,0.0445588082262777,8.68238057765504,3.87570058279739e-18,2.46632449003748e-17,"ABLIM3","22885","actin binding LIM protein family member 3"
"ENSG00000131584",1067.09073092054,0.582146204672183,0.0670714180693747,8.67949748833468,3.97521248202744e-18,2.52855768494262e-17,"ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
"ENSG00000174996",1118.01688242171,0.623425530171242,0.0718432160631965,8.67758383231132,4.04265213886964e-18,2.57034543669805e-17,"KLC2","64837","kinesin light chain 2"
"ENSG00000168175",2245.39404118475,0.418908338330831,0.0483603170638248,8.66223308209425,4.62611245645871e-18,2.94004507905513e-17,"MAPK1IP1L","93487","mitogen-activated protein kinase 1 interacting protein 1 like"
"ENSG00000132305",1366.30956186404,-0.537309078313754,0.0620347078662363,-8.66142675278392,4.65895847449538e-18,2.95964353435832e-17,"IMMT","10989","inner membrane mitochondrial protein"
"ENSG00000172260",704.377216182805,-0.656396349803934,0.0758142293604835,-8.65795715844955,4.80293967384945e-18,3.04979426597127e-17,"NEGR1","257194","neuronal growth regulator 1"
"ENSG00000163939",1864.89411985303,0.456618231710057,0.0527523556500427,8.65588325077361,4.89109095582921e-18,3.10443146025026e-17,"PBRM1","55193","polybromo 1"
"ENSG00000167513",133.844398236272,-1.51739404040302,0.175461391928626,-8.6480223582192,5.23995663151195e-18,3.32442879187358e-17,"CDT1","81620","chromatin licensing and DNA replication factor 1"
"ENSG00000132613",743.852101900646,0.666581253159064,0.0770982498534192,8.64586750576547,5.33980458058446e-18,3.38631841259268e-17,"MTSS1L","92154","MTSS1L, I-BAR domain containing"
"ENSG00000107789",853.192779291432,0.649839726827229,0.0751720795007206,8.64469535954503,5.39490379522002e-18,3.41870217186982e-17,"MINPP1","9562","multiple inositol-polyphosphate phosphatase 1"
"ENSG00000039319",797.337547245499,0.616318667214855,0.0712945401641779,8.64468254926098,5.39550905941729e-18,3.41870217186982e-17,"ZFYVE16","9765","zinc finger FYVE-type containing 16"
"ENSG00000162736",3264.81449857537,0.389432611626444,0.0450686775468217,8.64087061844369,5.57862641576944e-18,3.53320997488655e-17,"NCSTN","23385","nicastrin"
"ENSG00000166483",517.355820838479,0.755379780859427,0.087428671244217,8.63995494966867,5.62351914171706e-18,3.55868091812099e-17,"WEE1","7465","WEE1 G2 checkpoint kinase"
"ENSG00000153066",572.636791414239,-0.737945961169186,0.0854108882263863,-8.63995184329683,5.62367204390268e-18,3.55868091812099e-17,"TXNDC11","51061","thioredoxin domain containing 11"
"ENSG00000034510",17293.623786867,-0.33435106586723,0.0386990330755148,-8.63977829148338,5.63222115348235e-18,3.56256117424991e-17,"TMSB10","9168","thymosin beta 10"
"ENSG00000095739",265.757884812529,1.05864074195003,0.122539671291742,8.63916746952603,5.66241221431921e-18,3.58012145922937e-17,"BAMBI","25805","BMP and activin membrane bound inhibitor"
"ENSG00000119408",1868.1218378915,-0.446708477910189,0.0517149877927908,-8.63789197244017,5.72597215546857e-18,3.6187554728686e-17,"NEK6","10783","NIMA related kinase 6"
"ENSG00000224531",664.204424935651,0.670138098997683,0.0775874965589564,8.63719192806363,5.761155218474e-18,3.63943015901714e-17,"SMIM13","221710","small integral membrane protein 13"
"ENSG00000182952",801.415946817956,0.625247137669137,0.0723974966914026,8.63630879855251,5.80584437443768e-18,3.66608973395298e-17,"HMGN4","10473","high mobility group nucleosomal binding domain 4"
"ENSG00000154358",581.205693239018,0.843416582317844,0.0976780008996952,8.63466261132783,5.8900619629738e-18,3.71767594048427e-17,"OBSCN","84033","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
"ENSG00000165389",679.050013284207,0.657040613554349,0.0761066868075133,8.63315223820103,5.96839154428336e-18,3.76550319262193e-17,"SPTSSA","171546","serine palmitoyltransferase small subunit A"
"ENSG00000186470",362.791185719032,0.91129219343485,0.105574370747557,8.63175586065181,6.04172348410421e-18,3.81013781380949e-17,"BTN3A2","11118","butyrophilin subfamily 3 member A2"
"ENSG00000091651",136.514238302696,-1.43332135324071,0.166056120513933,-8.63154786950743,6.05272214708832e-18,3.81544136029887e-17,"ORC6","23594","origin recognition complex subunit 6"
"ENSG00000165886",1037.27568623376,0.555145509617018,0.0643236278086664,8.63050683752359,6.10807009394934e-18,3.84868478172832e-17,"UBTD1","80019","ubiquitin domain containing 1"
"ENSG00000119820",1105.44012031024,0.558483838347675,0.064723544681654,8.6287585312981,6.20214741348488e-18,3.90629267435642e-17,"YIPF4","84272","Yip1 domain family member 4"
"ENSG00000149485",1282.99110490886,0.611298966294597,0.0708611244362885,8.62671840388615,6.31373722901479e-18,3.97487651777958e-17,"FADS1","3992","fatty acid desaturase 1"
"ENSG00000128513",143.840216007763,-1.33855797173792,0.155319267942413,-8.61810636549108,6.80704356057647e-18,4.28361263858992e-17,"POT1","25913","protection of telomeres 1"
"ENSG00000157224",695.453878624438,0.659237167255232,0.0765200860256146,8.61521727817395,6.98090800913437e-18,4.39114904987718e-17,"CLDN12","9069","claudin 12"
"ENSG00000139974",246.838001973885,1.02389186515279,0.118870462820556,8.6135095368345,7.08573302056423e-18,4.4551848659162e-17,"SLC38A6","145389","solute carrier family 38 member 6"
"ENSG00000185652",143.855816199566,-1.4178511906692,0.164633159923174,-8.61218475871348,7.16811960940265e-18,4.50506382956829e-17,"NTF3","4908","neurotrophin 3"
"ENSG00000107949",655.950111688017,-0.702728740152148,0.0816242018426608,-8.60931836744611,7.34962728845093e-18,4.6171699478768e-17,"BCCIP","56647","BRCA2 and CDKN1A interacting protein"
"ENSG00000146476",592.031349916041,-0.700587972546803,0.0814133027893785,-8.60532552473972,7.6100475622413e-18,4.77873374402694e-17,"ARMT1","79624","acidic residue methyltransferase 1"
"ENSG00000124508",288.637013046986,0.994687581105472,0.115594987515125,8.60493696558707,7.63587116852564e-18,4.79290755032926e-17,"BTN2A2","10385","butyrophilin subfamily 2 member A2"
"ENSG00000127415",273.160720314078,0.993145717254036,0.11550402552951,8.59836453925406,8.08601039304661e-18,5.07329166337679e-17,"IDUA","3425","iduronidase, alpha-L-"
